Geneset_type	Geneset	Number_drivers	p	adjp	OR	eOR	Switched_genes
Pathway	REACTOME_METABOLISM_OF_RNA	21	0.9619203655979741	1.0	0.6177325853669461	0.6440043628776023	AKT1,CLNS1A,CNOT2,CNOT4,CNOT6,CNOT7,CNOT8,DDX20,DDX6,DIS3,EIF4A2,EIF4A3,EIF4B,EIF4E,ETF1,EXOSC2,EXOSC8,FAM153A,GEMIN5,GEMIN7,HNRNPD,HSPA8,MAPK11,NUP107,NUP155,NUP205,NUP35,NUP43,NUP50,NUP54,NUP62,NUP85,NUPL1,NUPL2,PABPC1,PAIP1,PARN,PPP2R1A,PPP2R2A,PRMT5,PSMA4,PSMB2,PSMB5,PSMC1,PSMC2,PSMD12,PSMD13,PSMD2,PSMD3,PSMD5,PSME4,PSMF1,RAE1,RNPS1,RPL11,RPL14,RPL15,RPL17,RPL34,RPL35A,RPL6,RPL7A,RPLP0,RPS15A,RPS27A,RPSA,RQCD1,SEH1L,SIP1,SMG7,SNRPB,SNUPN,TGS1,TNFSF13,TNPO1,UBA52,UPF3A,UPF3B,ZFP36
Pathway	REACTOME_MITOTIC_G1_G1_S_PHASES	15	0.02596002974369514	1.0	1.9367724558286763	2.001071276580133	CCNB1,CCND3,CCNE1,CDC25A,CDK1,CDK2,CDK6,CDK7,CDKN2A,CDKN2B,CDKN2C,CUL1,DHFR,DYRK1A,FBXO5,LIN54,LIN9,MAX,MCM2,MCM3,MCM4,MCM5,MYBL2,ORC3L,ORC4L,POLE,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R3B,PSMA4,PSMB2,PSMB5,PSMC1,PSMC2,PSMD12,PSMD13,PSMD2,PSMD3,PSMD5,PSMF1,RBL2,RPA2,RPA3,RPS27A,SKP2,TFDP1,TYMS,UBA52,WEE1
Pathway	REACTOME_PI_3K_CASCADE	11	0.025282850549286633	1.0	2.6264358378275356	2.7831132452981193	AKT1,AKT1S1,AKT2,CASP9,FGF1,FGF22,FGFR1,FGFR2,FGFR3,FGFR4,GAB1,GRB2,KLB,MAPKAP1,MDM2,MLST8,RPS6KB2,THEM4,TSC2
Pathway	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	19	0.1492171567095485	1.0	1.5937953256324284	1.6824730868052167	ADCY1,ADCY4,ADCY5,ADCY6,AKT1,AKT1S1,AKT2,CAMK4,CASP9,CDK1,FGF1,FGF22,FGFR1,FGFR2,FGFR3,FGFR4,GAB1,GRB2,ITPR3,KLB,MAP2K1,MAPKAP1,MDM2,MLST8,PDE1A,PDE1B,PRKAR1A,PRKAR1B,RPS6KB2,SOS1,THEM4,TSC2
Pathway	REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	4	0.9407732822649757	1.0	0.4359412724268115	0.5410176089102933	ANAPC10,ANAPC2,ANAPC4,ANAPC5,AURKB,BUB3,CCNB1,CDC20,CDC27,CDK1,CDK2,CUL1,FBXO5,MAD2L1,PSMA4,PSMB2,PSMB5,PSMC1,PSMC2,PSMD12,PSMD13,PSMD2,PSMD3,PSMD5,PSME4,PSMF1,RPS27A,SKP2,UBA52,UBE2E1
Pathway	REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0	0.708259980743079	1.0	0.8269210151294714	1.211439842209073	APP,HMGB1,MAP3K7,NFKBIB,RELA,SAA1,TAB2
Pathway	REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	1	1.0	1.0	0.0	0.5853296263853449	CAB39L,PPM1A,PRKAB1,PRKAG1,PRKAG2,STRADA
Pathway	REACTOME_MITOTIC_M_M_G1_PHASES	15	0.6798224399922703	1.0	0.8856985487772618	0.937117546150498	AURKB,BUB1,BUB3,CASC5,CCDC99,CDC20,CDK2,CENPA,CENPH,CENPK,CENPL,CENPN,CENPO,CLASP1,CLIP1,DSN1,ERCC6L,FBXO5,GMNN,ITGB3BP,KIF20A,KIF2C,KNTC1,MAD2L1,MCM2,MCM3,MCM4,MCM5,MIS12,NDEL1,NSL1,NUP107,NUP43,NUP85,ORC3L,ORC4L,POLE,PPP2R1A,PPP2R1B,PPP2R5B,PPP2R5C,PSMA4,PSMB2,PSMB5,PSMC1,PSMC2,PSMD12,PSMD13,PSMD2,PSMD3,PSMD5,PSME4,PSMF1,RANGAP1,RPA2,RPA3,RPS27A,SEH1L,SGOL2,SKA1,SKA2,STAG2,UBA52
Pathway	REACTOME_MYOGENESIS	4	1.0	1.0	0.0	0.3177986288034135	ABL1,BOC,CDC42,CDH2,CTNNB1,LOC729991,MAPK11,MEF2A,MEF2D,NEO1,TCF12,TCF3,TCF4
Pathway	REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	5	0.9316162707147281	1.0	0.36998819139305894	0.5487179487179488	ATF2,CDK1,ELK1,FOS,MAP2K1,MAP2K3,MAP3K7,MAPK11,MEF2A,PPP2R1A,PPP2R1B,RPS6KA1,RPS6KA3,TAB2
Pathway	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	6	0.7801514545361764	1.0	0.698629383302675	0.8639778568604192	ADCY1,ADCY4,ADCY5,ADCY6,CAMK4,FGF1,FGF22,FGFR1,FGFR2,FGFR3,FGFR4,ITPR3,KLB,PDE1A,PDE1B,PRKAR1A,PRKAR1B
Pathway	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	3	1.0	1.0	0.0	0.2874196510560147	DLG1,DLG3,GNB1,GNB5,GNG4,GRIK2,GRIK3,GRIK5,NCALD,PLCB1
Pathway	REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	1	1.0	1.0	0.0	0.789333196447821	DLG1,DLG3,GRIK2,GRIK3,GRIK5,NCALD
Pathway	REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	0	1.0	1.0	0.0	0.8646202282565919	ATF2,FOS,MAPK11
Pathway	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	3	1.0	1.0	0.0	0.29688195560028646	ATF2,ELK1,FOS,MAPK11,MEF2A,PPP2R1A,PPP2R1B,RPS6KA1,RPS6KA3
Pathway	REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0	0.6384634577621591	1.0	1.011189967125887	1.474140412601951	AK2,CMPK1,CTPS,CTPS2,GUK1,NME1-NME2,NME2,RRM1,TXNRD1
Pathway	REACTOME_GPCR_LIGAND_BINDING	5	0.9999999435038862	1.0	0.1286571137988617	0.14972927244443598	ADCYAP1,ADM2,ADORA1,ADORA2A,ADORA3,AGT,APP,BDKRB2,CALCRL,CCBP2,CCL16,CCL17,CCL20,CCL28,CCL3L1,CCL3L3,CCL7,CCR8,CCR9,CCRL1,CD55,CXCL16,CXCR3,CXCR5,CXCR6,CYSLTR1,DARC,DRD2,EDN1,EDN2,EDNRB,F2RL2,FPR2,FZD3,GNAS,GNB1,GNB5,GNG4,GNRH1,GPBAR1,GPER,GPR132,GPR17,GPR18,GPR55,GPR68,GPR77,GRM6,GRM8,GRP,HRH1,HRH2,HTR2A,HTR2B,HTR7,INSL3,LPAR1,LPAR2,LTB4R,LTB4R2,MCHR1,NPY1R,OPRL1,P2RY2,PENK,POMC,PPYR1,PTAFR,PTCH2,PTGFR,PTH1R,PTH2R,RLN2,S1PR1,S1PR5,SAA1,SCTR,TACR2,TBXA2R,VIP,VIPR1,VIPR2,WNT10B,WNT4,XCR1
Pathway	REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	1	0.9571407381357057	1.0	0.4550136528507848	0.5279976517296106	BRF1,CBX3,CDK7,EHMT2,ERCC6,GTF2H1,GTF2H2B,GTF2H3,GTF3C3,HIST1H2AC,HIST1H2BC,HIST1H2BD,HIST1H3E,MTERF,POLR1B,POLR1D,POLR3B,POLR3C,POLR3E,POLR3H,POU2F1,PTRF,SNAPC2,TAF1C,TBP,UBTF,ZNF143
Pathway	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	1	0.5753918264715774	1.0	1.213868876894587	1.760145065852262	MAP3K7,TAB2
Pathway	REACTOME_SHC_MEDIATED_CASCADE	7	0.43249917562238427	1.0	1.401890265606177	1.7174735334273372	FGF1,FGF22,FGFR1,FGFR2,FGFR3,FGFR4,GRB2,KLB,SOS1
Pathway	REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	2	1.0	1.0	0.0	0.2785396421760058	F2RL2,GNA12,GNB1,GNB5,GNG4,SRC
Pathway	REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	4	1.0	1.0	0.0	0.49021985385621747	CAB39L,PPM1A,PRKAB1,PRKAG1,PRKAG2,STRADA,TSC2
Pathway	REACTOME_MITOTIC_G2_G2_M_PHASES	5	0.9293643694573177	1.0	0.45825344309760263	0.5685370457411013	ACTR1A,AKAP9,CCNB1,CCNB2,CDC25A,CDK1,CDK2,CDK7,CENPJ,CEP110,CEP164,CEP290,CEP57,CEP63,CEP70,CEP76,CLASP1,CSNK1E,DCTN1,DYNC1I2,FGFR1OP,HAUS2,NEDD1,NEK2,NUMA1,OFD1,PCM1,PCNT,PLK4,PPP2R1A,SDCCAG8,TUBA1A,TUBB,TUBG2,TUBGCP2,TUBGCP3,TUBGCP6,WEE1,YWHAE
Pathway	REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	3	1.0	1.0	0.0	0.8646202282565919	PRKAB1,PRKAG1,PRKAG2,TSC2
Pathway	REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0	0.6185532953657775	1.0	1.0707690191034074	1.5585798816568048	MAP2K3,MAP3K7,MAPK11,TAB2
Pathway	REACTOME_DNA_REPAIR	10	0.36588375976017296	1.0	1.216953665242891	1.2962625808617285	ALKBH3,APEX1,BRCA1,BRIP1,C17orf70,CCNO,CDK7,DDB2,ERCC1,ERCC4,ERCC6,ERCC8,FANCB,FANCD2,FANCE,GTF2H1,GTF2H2B,GTF2H3,LIG1,MBD4,MPG,OGG1,POLD3,POLE,POLH,POLR2D,PRKDC,RAD23B,RAD50,REV1,RPA2,RPA3,RPS27A,TCEA1,TDG,TDP1,TP53BP1,UBA52,USP1,XRCC6,ZBTB32
Pathway	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	1	0.7379403322314251	1.0	0.7578175489709997	1.1122569737954353	DAGLB,DGKA,DGKG,DGKH,DGKI,ITPR3,PRKCH,RASGRP2,TRPC3,TRPC6
Pathway	REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	3	0.21070025047496913	1.0	1.632426331236374	1.7779152261024942	CCNT2,CDK7,CTDP1,GTF2A1,GTF2H1,GTF2H2B,GTF2H3,POLR2D,SUPT5H,TAF1,TAF11,TAF12,TAF5,TAF6,TAF9,TBP,TCEA1,WHSC2
Pathway	REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	0	0.41442701024528794	1.0	2.0245098948801084	2.874057925879788	CASP9,DAPK3,MAGED1
Pathway	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	2	0.9999619339160457	1.0	0.09519644846823828	0.14224852071005917	ALG1,ALG10B,ALG13,ALG6,ALG9,ARSA,ARSE,ARSG,B3GNT3,B3GNT4,B3GNT5,B4GALT3,B4GALT4,B4GALT6,CANX,DDOST,DHPS,DOHH,DOLPP1,DPAGT1,EDEM2,F10,F7,FUT8,GALNT1,GALNT14,GALNT7,GALNTL2,GCNT1,GCNT3,GMPPA,MAN1C1,MCFD2,MGAT4A,MGAT4B,MOGS,MPI,MUC4,PDIA3,PIGC,PIGG,PIGK,PIGP,PIGQ,PIGS,PIGT,PIGU,PIGV,PIGW,PRKCSH,PROC,RFT1,RPN1,SEC23A,SEC24B,SEC24C,SEC24D,ST6GALNAC4,ST8SIA2,ST8SIA6,STT3A,SUMF1,SUMF2,TUSC3,UGGT2,WBSCR17
Pathway	REACTOME_CHROMOSOME_MAINTENANCE	9	0.9891146205820874	1.0	0.3000667049078415	0.37307482169489525	BRCA1,CASC5,CENPA,CENPH,CENPK,CENPN,CENPO,HIST1H2AC,HIST1H2BC,HIST1H2BD,HJURP,HSPA2,ITGB3BP,LIG1,NPM1,POLD3,POLE,POT1,RBBP7,REC8,RPA2,RPA3,STAG2,SYNE1,SYNE2,TERF1,TINF2
Pathway	REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	2	1.0	1.0	0.0	0.1397636894465647	CASC5,CENPA,CENPH,CENPK,CENPN,CENPO,HIST1H2AC,HIST1H2BC,HIST1H2BD,HJURP,ITGB3BP,NPM1,RBBP7
Pathway	REACTOME_L1CAM_INTERACTIONS	12	0.15993394732604804	1.0	1.622919567360841	1.7260866610795262	AP2A2,AP2M1,CNTN2,CNTNAP1,DCX,DLG1,DLG3,DNM2,FGFR1,ITGA2,ITGA2B,ITGB1,KCNQ3,KIAA1598,L1CAM,LAMA1,LAMB1,MAP2K1,NRCAM,NRP1,NUMB,PAK1,RAC1,RDX,RPS6KA1,RPS6KA3,RPS6KA4,SCN1B,SCN3B,SCN8A,SDCBP,SH3GL2,SPTBN1,SRC,STIP1
Pathway	REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	1	1.0	1.0	0.0	0.789333196447821	PITPNA,TRPC3,TRPC6
Pathway	REACTOME_SIGNALING_BY_ILS	16	0.661699614884578	1.0	0.8909236631785431	0.974123612203864	BLNK,CDK1,CRK,CRKL,CSF2RB,CUL1,GRB2,IL1R2,IL1RAP,IL1RN,IL3RA,IL6R,JAK2,MAP2K1,MAP3K7,MAP3K8,MYD88,PELI3,PIK3R2,PIK3R3,PTPN6,RELA,SOS1,SQSTM1,STAT3,STAT5A,SYK,TAB2,TOLLIP,YES1
Pathway	REACTOME_NETRIN1_SIGNALING	5	0.3608802518824955	1.0	1.4399438395351252	1.6563614744351962	ABLIM3,CDC42,DOCK1,MYO10,NEO1,PITPNA,PTK2,RAC1,SIAH1,SLIT3,SRC,TRIO,TRPC3,TRPC6
Pathway	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	20	0.9904258024084788	1.0	0.5746093073601033	0.5924046588209818	ABCB4,ABCC3,ABCD1,ABCG1,ACAA1,ACADM,ACADS,ACADVL,ACER3,ACLY,ACOX1,ACOX3,ACSL1,ACSL3,ACSL4,AGPAT1,AGPAT4,AGPAT5,AGPAT9,AGT,AMACR,AMN,ANGPTL4,APOA1,APOA2,ARF1,ARSA,ARSE,ARSG,ASAH1,ASAH2,BAAT,BDH1,BMP1,CAV1,CDIPT,CDK8,CDS2,CETP,CHKA,CHKB,CPT1A,CREBBP,CRLS1,CUBN,CYP11A1,CYP21A2,CYP2R1,CYP39A1,CYP46A1,DGAT2,DHCR7,EBP,ELOVL1,ELOVL5,EPT1,ESRRA,FAR2,FDFT1,FDPS,GAL3ST1,GBA,GBA2,GBA3,GGPS1,GK,GLB1,GLIPR1,GNPAT,GPAT2,GPD1,GPD2,HACL1,HADHB,HMGCL,HMGCS1,HMGCS2,HSD11B1,HSD17B3,HSD3B2,HSD3B7,IDH1,INPP5E,LASS3,LASS4,LBR,LCLAT1,LDLRAP1,LGMN,LIPC,LPCAT3,LRAT,LRP2,ME1,MED15,MED18,MED20,MED22,MED24,MED25,MED8,MTM1,MTMR14,MTMR3,MVK,NCOA2,NCOR1,NEU1,NEU3,NFYA,NFYB,NR1D1,NRF1,OCRL,PCCA,PCYT1B,PCYT2,PEX11A,PGS1,PHOSPHO1,PI4K2A,PI4KA,PI4KB,PIK3C3,PIK3CG,PIK3R2,PIK3R3,PIK3R6,PIP5K1B,PLA2G16,PLA2G2A,PLA2G2D,PLA2G4A,PLA2G5,PLD4,PLIN1,PLTP,PNPLA8,POMC,PPAP2C,PPARGC1A,PPM1L,PPP1CB,PRKAG2,PTDSS1,RDH11,SACM1L,SC5DL,SCP2,SIN3A,SLC25A1,SLC25A20,SLC27A2,SLC27A5,SLC44A2,SLC44A3,SLC44A5,SMPD1,SMPD3,SMPD4,SRD5A1,SREBF2,STAR,STARD4,STARD5,SUMF1,SUMF2,TBL1XR1,TEAD3,TEAD4,TECR,TGS1,TIAM2,TM7SF2,TXNRD1,VAC14,VAPB,WWTR1
Pathway	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	2	0.708259980743079	1.0	0.8269210151294714	1.211439842209073	KCNQ3,L1CAM,NRCAM,SCN1B,SCN3B,SCN8A,SPTBN1
Pathway	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	7	0.5350856397335894	1.0	1.1381925135781477	1.3993065060680718	AP2A2,AP2M1,FGFR1,ITGA2B,ITGB1,L1CAM,MAP2K1,NRP1,PAK1,RAC1,RPS6KA1,RPS6KA3,RPS6KA4,SH3GL2
Pathway	REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	12	0.5146467257154907	1.0	1.030903707172025	1.0835239798677259	ABCB4,ACADM,ACADS,ACADVL,ACLY,ACOX1,ACSL1,ACSL3,ACSL4,AGPAT1,AGPAT4,AGPAT5,AGPAT9,AGT,ANGPTL4,APOA1,APOA2,BDH1,CDK8,CPT1A,CREBBP,DGAT2,ELOVL1,ELOVL5,ESRRA,FDFT1,GK,GLIPR1,GPAT2,GPD1,GPD2,HADHB,HMGCL,HMGCS1,HMGCS2,LCLAT1,ME1,MED15,MED18,MED20,MED22,MED24,MED25,MED8,NCOA2,NCOR1,NFYA,NFYB,NR1D1,NRF1,PCCA,PEX11A,PPARGC1A,PRKAG2,SIN3A,SLC25A1,SLC25A20,SREBF2,TBL1XR1,TEAD3,TEAD4,TECR,TGS1,TIAM2,TXNRD1,WWTR1
Pathway	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0	1.0	1.0	0.0	0.2874196510560147	SLC29A1,SLC33A1,SLC35A1,SLC35A2,SLC35B2,SLC35B4,SLC35C1,SLC35D2,SLCO2A1,SLCO3A1,SLCO4A1
Pathway	REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0	1.0	1.0	0.0	0.6722200358563994	CHRNA1,CHRNA3,CHRNA5,CHRNB4
Pathway	REACTOME_RNA_POL_I_PROMOTER_OPENING	0	1.0	1.0	0.0	0.14427390791027156	HIST1H2AC,HIST1H2BC,HIST1H2BD,HIST1H3E,UBTF
Pathway	REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0	1.0	1.0	0.0	0.7260920897284534	CHRNA1,CHRNA3,CHRNA5,CHRNB4
Pathway	REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0	1.0	1.0	0.0	0.6722200358563994	SLC22A1,SLC22A18,SLC22A3
Pathway	REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	3	0.02714671663959397	1.0	5.489689977545014	6.0955212049147836	ABLIM3,CDC42,DOCK1,PTK2,RAC1,SRC,TRIO
Pathway	REACTOME_RECYCLING_PATHWAY_OF_L1	1	0.4142338646082796	1.0	1.4581429320346582	1.7850580327029981	AP2A2,AP2M1,DNM2,KIAA1598,L1CAM,NUMB,RDX,RPS6KA1,RPS6KA3,RPS6KA4,SH3GL2,SRC
Pathway	REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0	1.0	1.0	0.0	0.6257786101046289	DOLPP1,GMPPA,MPI
Pathway	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0	1.0	1.0	0.0	0.11317042020301026	ETFA,ETFDH,NDUFA5,NDUFA9,NDUFB5,NDUFS2,NDUFS5,NDUFV1,NDUFV3,SDHA,UQCRC1
Pathway	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	2	1.0	1.0	0.0	0.11036425927669653	ALG1,ALG10B,ALG13,ALG6,ALG9,B4GALT3,B4GALT4,B4GALT6,CANX,DDOST,DOLPP1,DPAGT1,EDEM2,FUT8,GMPPA,MAN1C1,MCFD2,MGAT4A,MGAT4B,MOGS,MPI,PDIA3,PRKCSH,RFT1,RPN1,SEC23A,SEC24B,SEC24C,SEC24D,ST8SIA2,ST8SIA6,STT3A,TUSC3,UGGT2
Pathway	REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	4	0.44095478063792104	1.0	1.1953221401517176	1.3323352423035553	GMNN,MCM2,MCM3,MCM4,MCM5,ORC3L,ORC4L,PSMA4,PSMB2,PSMB5,PSMC1,PSMC2,PSMD12,PSMD13,PSMD2,PSMD3,PSMD5,PSME4,PSMF1,RPS27A,UBA52
Pathway	REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0	1.0	1.0	0.0	0.3069857723170512	ALG1,ALG10B,ALG13,ALG6,ALG9,DOLPP1,DPAGT1,GMPPA,MPI,RFT1
Pathway	REACTOME_IL1_SIGNALING	4	0.6103510330330849	1.0	0.9837600312698103	1.2119414788453935	CUL1,IL1R2,IL1RAP,IL1RN,MAP2K1,MAP3K7,MAP3K8,MYD88,PELI3,SQSTM1,TAB2,TOLLIP
Pathway	REACTOME_GLOBAL_GENOMIC_NER_GG_NER	3	0.5509088410446257	1.0	1.1035546346805045	1.357359111913741	CDK7,DDB2,ERCC1,ERCC4,GTF2H1,GTF2H2B,GTF2H3,LIG1,POLD3,POLE,RAD23B,RPA2,RPA3
Pathway	REACTOME_CGMP_EFFECTS	0	0.6384634577621591	1.0	1.011189967125887	1.474140412601951	KCNMB2,PDE10A,PDE1A,PDE1B,PDE3B,PDE6B,PDE6G,PDE9A
Pathway	REACTOME_REGULATION_OF_SIGNALING_BY_CBL	5	0.06397161434997434	1.0	3.657965123593232	4.126539066395612	BLNK,CRK,CRKL,GRB2,PIK3R2,PIK3R3,SYK,YES1
Pathway	REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0	1.0	1.0	0.0	0.5182998819362455	ALDH18A1,ASNS,GLS,GLS2,GLUL,GOT1,GPT,GPT2,OAT,PHGDH,PSAT1,PSPH
Pathway	REACTOME_CALNEXIN_CALRETICULIN_CYCLE	0	1.0	1.0	0.0	0.789333196447821	CANX,EDEM2,PDIA3,PRKCSH,UGGT2
Pathway	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	0	1.0	1.0	0.0	0.6257786101046289	PAX6
Pathway	REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0	1.0	1.0	0.0	0.789333196447821	AQP1,AQP4
Pathway	REACTOME_NEPHRIN_INTERACTIONS	6	0.2798716781786065	1.0	2.026943104455177	2.462729633548139	ACTN1,KIRREL3,NCK2,PIK3R2,SPTBN1
Pathway	REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	8	0.38966250198688634	1.0	1.367605765654012	1.5741548127596483	BLNK,CRK,CRKL,CSF2RB,GRB2,IL3RA,JAK2,PIK3R2,PIK3R3,PTPN6,SOS1,STAT5A,SYK,YES1
Pathway	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0	0.7379403322314251	1.0	0.7578175489709997	1.1122569737954353	GUCY1A3,GUCY1B3,KCNMB2,NOS3,PDE10A,PDE1A,PDE1B,PDE3B,PDE6B,PDE6G,PDE9A
Pathway	REACTOME_PLATELET_HOMEOSTASIS	5	0.7800675188253063	1.0	0.7261118609952404	0.8405556299265302	ATP2A1,ATP2A2,GNAS,GNB1,GNB5,GNG4,GUCY1A3,GUCY1B3,ITPR3,KCNMB2,NOS3,P2RX1,PDE10A,PDE1A,PDE1B,PDE3B,PDE6B,PDE6G,PDE9A,PLA2G4A,PPP2R1A,PPP2R1B,PPP2R5B,PPP2R5C,PTPN6,TRPC3,TRPC6
Pathway	REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0	1.0	1.0	0.0	0.6722200358563994	CANX,EDEM2,MOGS,PDIA3,PRKCSH,UGGT2
Pathway	REACTOME_PLATELET_SENSITIZATION_BY_LDL	3	1.0	1.0	0.0	0.5497835497835498	PLA2G4A,PPP2R1A,PPP2R1B,PPP2R5B,PPP2R5C,PTPN6
Pathway	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	4	0.9351998085600787	1.0	0.3625413911382125	0.5377819438748609	ADCY1,ADCY4,ADCY5,ADCY6,AQP1,AQP4,GNAS,GNB1,GNB5,GNG4,MYO5B,PRKAR1A,PRKAR1B
Pathway	REACTOME_IL_RECEPTOR_SHC_SIGNALING	7	0.4142338646082796	1.0	1.4581429320346582	1.7850580327029981	CSF2RB,GRB2,IL3RA,JAK2,PIK3R2,PIK3R3,PTPN6,SOS1
Pathway	REACTOME_RAP1_SIGNALLING	1	0.5975493958525941	1.0	1.13786503106846	1.6532544378698224	RAP1A,RAP1B,RAP1GAP,RAP1GAP2,RAPGEF3,RAPGEF4,RASGRP2
Pathway	REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0	0.6185532953657775	1.0	1.0707690191034074	1.5585798816568048	ATP2A1,ATP2A2,ITPR3,P2RX1,TRPC3,TRPC6
Pathway	REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	0	0.12655543012710954	1.0	3.6516749702446636	4.343614076710162	CD47,GRB2,PTK2,PTPN6,SIRPA,SIRPB1,SKAP2,SRC
Pathway	REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	2	0.6384634577621591	1.0	1.011189967125887	1.474140412601951	GNAS,GNB1,GNB5,GNG4
Pathway	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	1	1.0	1.0	0.0	0.5182998819362455	ABAT,HSPA8,SLC6A12,SYT1
Pathway	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	1	1.0	1.0	0.0	0.40285976649613014	CTNNB1,GRP,PAX6
Pathway	REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	0	1.0	1.0	0.0	0.789333196447821	SLCO2A1,SLCO3A1,SLCO4A1
Pathway	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	1	1.0	1.0	0.0	0.4650198286561923	CTNNB1,GRP,PAX6
Pathway	REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	4	0.905561455066941	1.0	0.42194221566839984	0.6248928790042848	ADCY1,ADCY4,ADCY5,ADCY6,AQP1,AQP4,GNAS,GNB1,GNB5,GNG4,MYO5B,PRKAR1A,PRKAR1B
Pathway	REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	4	0.010044341609280723	1.0	5.6416229889001714	6.10766785856178	AKT1,DIS3,EXOSC2,EXOSC8
Pathway	REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	0	1.0	1.0	0.0	0.8646202282565919	PELI3
Pathway	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	4	1.0	1.0	0.0	0.29688195560028646	CREBBP,DDX58,IKBKE,IRF1,RNF135,TANK,TRAF2
