###################################################################################################################################################################
#Enrichment results using 'Biological Process from Gene Ontology (GO)', created by dcGO Enrichment at 11/08/2016 18:58:14 (day/month/year hour:min:sec)
#Citation: Fang H, Gough J. (2012) dcGO: database of domain-centric ontologies on functions, phenotypes, diseases and more. Nucleic Acids Res (PubMed ID: 23161684)
###################################################################################################################################################################
#
#'GroupID' column: group id (by default 'Group' for single group);
#'GO ID' column: the identifier of ontological terms;
#'GO term' column: the name of ontological terms;
#'xxxx (four levels)' column: term specificity (only appear when using slim version of the ontology; 1 for highly general, 2 for general, 3 for specific, and 4 for highly specific);
#'Z-score' column: Z-score being calculated based on hypergeometric distribution;
#'P-value' column: P-value being calculated based on hypergeometric distribution;
#'FDR' column: FDR used to assess the statistical significance of term enrichments;
#'#Domains (Overlaps|Group|Term|Background)' column: the number of domains, i.e., 'Overlaps' for the number of domains in the input group but also being annotated by the term; 'Group' for the number of domains in the input group (also annotatable by the ontology); 'Term' for the number of domains being annotated by the term; 'Backgroud' for the number of domains that are annotatable by the ontology.
#'Annotated domains' column: a list of semicolon-separated domains in the input group but also being annotated by the term.
#
GroupID	GO ID	GO term	PFAM slim (four levels)	Z-score	P-value	FDR	#Domains (Overlaps|Group|Term|Background)	Annotated domains
Group	GO:0007268	synaptic transmission	2	6.52	4.12e-08	4.22e-07	30|248|146|3527	PF00025;PF00041;PF00122;PF00130;PF00169;PF00435;PF00622;PF00640;PF00651;PF00690;PF00786;PF01064;PF01217;PF01417;PF01462;PF02177;PF02210;PF02214;PF02828;PF02931;PF03165;PF07653;PF07679;PF07707;PF12473;PF12763;PF12796;PF12924;PF13426;PF13855
Group	GO:0035107	appendage morphogenesis	2	6.70	6.05e-08	6.12e-07	23|248|94|3527	PF00057;PF00076;PF00096;PF00130;PF00397;PF00435;PF00452;PF00612;PF00651;PF01064;PF01369;PF01400;PF01448;PF01476;PF01833;PF03165;PF07534;PF07645;PF07679;PF07719;PF12796;PF13855;PF13920
Group	GO:0007600	sensory perception	2	6.58	9.24e-08	8.78e-07	23|248|96|3527	PF00024;PF00027;PF00053;PF00055;PF00106;PF00122;PF00350;PF00415;PF00612;PF00625;PF00689;PF00690;PF00702;PF01391;PF01477;PF02931;PF03607;PF07653;PF07679;PF07719;PF12796;PF13385;PF13857
Group	GO:0046903	secretion	2	6.49	9.21e-08	8.78e-07	25|248|111|3527	PF00019;PF00025;PF00027;PF00041;PF00122;PF00130;PF00169;PF00341;PF00610;PF00612;PF00618;PF00640;PF00683;PF00688;PF00702;PF01217;PF01417;PF01553;PF02210;PF02828;PF02931;PF04144;PF07645;PF07679;PF12763
Group	GO:0021700	developmental maturation	2	6.65	1.55e-07	1.44e-06	19|248|70|3527	PF00019;PF00041;PF00076;PF00130;PF00134;PF00169;PF00435;PF00622;PF00651;PF00688;PF01833;PF01843;PF02177;PF07525;PF07679;PF12796;PF12924;PF13091;PF13855
Group	GO:0060341	regulation of cellular localization	2	6.19	1.55e-07	1.44e-06	29|248|146|3527	PF00019;PF00027;PF00076;PF00098;PF00169;PF00514;PF00594;PF00610;PF00612;PF00618;PF00622;PF00688;PF00757;PF00778;PF00969;PF01030;PF01064;PF01391;PF01833;PF01843;PF02214;PF02931;PF04055;PF04144;PF04810;PF12796;PF13091;PF13716;PF13855
Group	GO:0032535	regulation of cellular component size	2	6.57	2.39e-07	2.19e-06	18|248|65|3527	PF00041;PF00130;PF00169;PF00200;PF00241;PF00400;PF00435;PF00786;PF01403;PF01437;PF01462;PF02145;PF02181;PF02210;PF07653;PF07679;PF10409;PF13855
Group	GO:0051235	maintenance of location	2	7.00	2.75e-07	2.50e-06	13|248|35|3527	PF00122;PF00241;PF00400;PF00435;PF00683;PF00689;PF00690;PF00702;PF07645;PF12171;PF12348;PF12756;PF12796
Group	GO:0007018	microtubule-based movement	2	6.51	3.64e-07	3.27e-06	17|248|60|3527	PF00169;PF00400;PF00435;PF00612;PF00989;PF01217;PF02177;PF03133;PF07719;PF07728;PF08393;PF08447;PF12473;PF12774;PF12775;PF12780;PF12924
Group	GO:0030900	forebrain development	2	6.29	3.94e-07	3.49e-06	20|248|81|3527	PF00019;PF00041;PF00057;PF00096;PF00249;PF00640;PF00688;PF00757;PF01030;PF01064;PF01462;PF02177;PF02210;PF03165;PF03607;PF07645;PF07679;PF12924;PF13716;PF13855
Group	GO:0003002	regionalization	2	5.96	4.36e-07	3.82e-06	27|248|136|3527	PF00019;PF00041;PF00057;PF00076;PF00093;PF00096;PF00102;PF00130;PF00249;PF00400;PF00514;PF00612;PF00622;PF00651;PF00688;PF00778;PF01064;PF01448;PF02377;PF03165;PF05033;PF06297;PF07525;PF07679;PF12796;PF13091;PF13857
Group	GO:0008360	regulation of cell shape	2	6.42	4.74e-07	4.11e-06	17|248|61|3527	PF00024;PF00130;PF00169;PF00341;PF00611;PF00612;PF00618;PF00780;PF00786;PF01403;PF01437;PF01843;PF02181;PF06367;PF06371;PF07679;PF10409
Group	GO:0044087	regulation of cellular component biogenesis	2	6.05	5.32e-07	4.56e-06	23|248|105|3527	PF00025;PF00041;PF00130;PF00241;PF00249;PF00341;PF00400;PF00452;PF00611;PF00612;PF00622;PF00625;PF00786;PF01064;PF01462;PF02181;PF02210;PF03165;PF06367;PF06371;PF07653;PF10409;PF12796
Group	GO:0016358	dendrite development	2	6.50	6.03e-07	4.99e-06	15|248|49|3527	PF00024;PF00041;PF00053;PF00096;PF00435;PF00640;PF00780;PF00786;PF01064;PF02177;PF03607;PF07653;PF07679;PF12796;PF12924
Group	GO:0051240	positive regulation of multicellular organismal process	2	6.05	6.07e-07	4.99e-06	22|248|98|3527	PF00019;PF00027;PF00054;PF00122;PF00130;PF00169;PF00341;PF00594;PF00688;PF00689;PF00690;PF00702;PF01064;PF01391;PF01699;PF02210;PF04055;PF07645;PF07679;PF12796;PF13716;PF13855
Group	GO:0045597	positive regulation of cell differentiation	2	6.05	6.07e-07	4.99e-06	22|248|98|3527	PF00019;PF00041;PF00090;PF00093;PF00096;PF00098;PF00130;PF00341;PF00400;PF00514;PF00640;PF00688;PF01064;PF01391;PF01403;PF01437;PF03165;PF07525;PF07645;PF07679;PF12796;PF13855
Group	GO:0007292	female gamete generation	2	6.19	6.33e-07	5.15e-06	19|248|76|3527	PF00076;PF00106;PF00130;PF00134;PF00200;PF00350;PF00435;PF00514;PF00612;PF00618;PF00622;PF00651;PF01064;PF03165;PF07525;PF07653;PF07679;PF13091;PF13920
Group	GO:0001654	eye development	2	5.95	6.48e-07	5.21e-06	24|248|114|3527	PF00019;PF00041;PF00053;PF00096;PF00102;PF00130;PF00400;PF00415;PF00452;PF00514;PF00612;PF00618;PF00651;PF00688;PF01064;PF01843;PF02037;PF02210;PF03607;PF07679;PF10409;PF13716;PF13920;PF14324
Group	GO:0030155	regulation of cell adhesion	2	6.09	7.43e-07	5.92e-06	20|248|84|3527	PF00019;PF00041;PF00093;PF00102;PF00130;PF00169;PF00200;PF00341;PF00612;PF00651;PF00688;PF01064;PF01369;PF01391;PF01421;PF07645;PF07653;PF07679;PF10409;PF13716
Group	GO:0007346	regulation of mitotic cell cycle	2	5.94	8.80e-07	6.94e-06	22|248|100|3527	PF00019;PF00076;PF00096;PF00130;PF00134;PF00341;PF00397;PF00452;PF00625;PF00640;PF00688;PF01448;PF02037;PF02148;PF02177;PF03645;PF07653;PF07679;PF12796;PF12895;PF12924;PF14324
Group	GO:0060627	regulation of vesicle-mediated transport	2	6.26	9.37e-07	7.32e-06	16|248|57|3527	PF00169;PF00341;PF00397;PF00400;PF00594;PF00610;PF00611;PF00618;PF01391;PF01833;PF02145;PF02210;PF04144;PF07645;PF13091;PF13920
Group	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	2	5.96	1.11e-06	8.45e-06	20|248|86|3527	PF00019;PF00041;PF00049;PF00130;PF00169;PF00341;PF00388;PF00618;PF00640;PF00688;PF00757;PF01030;PF02145;PF07525;PF07645;PF07653;PF07679;PF09279;PF10409;PF13855
Group	GO:1900542	regulation of purine nucleotide metabolic process	2	5.96	1.11e-06	8.45e-06	20|248|86|3527	PF00027;PF00041;PF00130;PF00169;PF00226;PF00514;PF00610;PF00611;PF00612;PF00618;PF00780;PF01403;PF01437;PF02145;PF02204;PF06920;PF07653;PF13716;PF13855;PF14429
Group	GO:0048610	cellular process involved in reproduction	2	5.49	1.35e-06	1.02e-05	33|248|197|3527	PF00019;PF00041;PF00076;PF00098;PF00130;PF00134;PF00179;PF00200;PF00240;PF00350;PF00388;PF00435;PF00452;PF00612;PF00622;PF00651;PF00688;PF00786;PF01064;PF01753;PF02931;PF03165;PF05033;PF06325;PF07525;PF07653;PF07679;PF09279;PF12796;PF13091;PF13589;PF13857;PF13920
Group	GO:0051345	positive regulation of hydrolase activity	2	5.82	1.45e-06	1.08e-05	21|248|95|3527	PF00019;PF00025;PF00041;PF00130;PF00169;PF00226;PF00452;PF00514;PF00610;PF00611;PF00612;PF00643;PF00688;PF02145;PF02204;PF06920;PF07679;PF08246;PF13716;PF13920;PF14429
Group	GO:0001822	kidney development	2	5.95	1.58e-06	1.16e-05	18|248|73|3527	PF00019;PF00025;PF00041;PF00096;PF00102;PF00240;PF00341;PF00400;PF00452;PF00612;PF00651;PF00688;PF01391;PF07679;PF07707;PF08246;PF13716;PF13857
Group	GO:0048732	gland development	2	5.85	1.82e-06	1.33e-05	19|248|81|3527	PF00041;PF00049;PF00096;PF00102;PF00122;PF00200;PF00341;PF00514;PF00702;PF00757;PF00989;PF01030;PF01391;PF01403;PF01553;PF02210;PF07679;PF10409;PF13716
Group	GO:0008544	epidermis development	2	5.88	1.95e-06	1.41e-05	18|248|74|3527	PF00019;PF00093;PF00122;PF00249;PF00400;PF00514;PF00612;PF00622;PF00688;PF00689;PF00702;PF00757;PF01030;PF01391;PF01843;PF07679;PF12796;PF13855
Group	GO:0016049	cell growth	2	6.01	2.40e-06	1.72e-05	15|248|54|3527	PF00041;PF00130;PF00651;PF00786;PF01064;PF01843;PF02177;PF03607;PF07679;PF07707;PF12796;PF12924;PF13716;PF13855;PF13857
Group	GO:0072347	response to anesthetic	2	7.53	2.83e-06	2.00e-05	6|248|8|3527	PF00052;PF00053;PF00054;PF00057;PF02210;PF07679
Group	GO:0045199	maintenance of epithelial cell apical/basal polarity	2	7.53	2.83e-06	2.00e-05	6|248|8|3527	PF00052;PF00053;PF00054;PF00057;PF02210;PF07679
Group	GO:0048511	rhythmic process	2	5.92	3.10e-06	2.17e-05	15|248|55|3527	PF00019;PF00027;PF00041;PF00076;PF00098;PF00249;PF00452;PF00583;PF00688;PF00989;PF01421;PF02931;PF07679;PF08447;PF13716
Group	GO:0048638	regulation of developmental growth	2	5.78	3.15e-06	2.18e-05	17|248|69|3527	PF00019;PF00134;PF00179;PF00200;PF00435;PF00611;PF00612;PF00622;PF00688;PF01064;PF01403;PF01437;PF01462;PF02210;PF03165;PF07679;PF13855
Group	GO:0023061	signal release	2	5.83	3.21e-06	2.20e-05	16|248|62|3527	PF00019;PF00025;PF00027;PF00130;PF00169;PF00610;PF00618;PF00640;PF00683;PF00688;PF01217;PF01417;PF02210;PF02828;PF07645;PF12763
Group	GO:0043408	regulation of MAPK cascade	2	5.65	3.27e-06	2.23e-05	19|248|84|3527	PF00049;PF00130;PF00169;PF00341;PF00397;PF00514;PF00581;PF00625;PF00640;PF00757;PF00778;PF00780;PF00786;PF01030;PF01391;PF01843;PF07653;PF07679;PF13855
Group	GO:0006909	phagocytosis	2	5.94	3.65e-06	2.44e-05	14|248|49|3527	PF00041;PF00053;PF00057;PF00102;PF00106;PF00130;PF00200;PF00249;PF00400;PF01217;PF01391;PF01448;PF07645;PF07679
Group	GO:0016337	cell-cell adhesion	2	5.94	3.65e-06	2.44e-05	14|248|49|3527	PF00041;PF00054;PF00102;PF00122;PF00169;PF00514;PF00625;PF00688;PF00689;PF00690;PF00702;PF02210;PF07679;PF13855
Group	GO:0051216	cartilage development	2	5.99	4.09e-06	2.71e-05	13|248|43|3527	PF00019;PF00052;PF00053;PF00054;PF00057;PF00093;PF00688;PF01064;PF01391;PF02210;PF03165;PF07645;PF07679
Group	GO:0007283	spermatogenesis	2	5.60	4.42e-06	2.88e-05	18|248|78|3527	PF00041;PF00179;PF00200;PF00226;PF00240;PF00350;PF00452;PF00612;PF00651;PF00684;PF00780;PF01421;PF01753;PF02037;PF07679;PF08516;PF12796;PF13091
Group	GO:0043269	regulation of ion transport	2	5.53	4.76e-06	3.05e-05	19|248|86|3527	PF00122;PF00169;PF00254;PF00341;PF00397;PF00435;PF00452;PF00514;PF00594;PF00622;PF00625;PF00689;PF00690;PF00702;PF02210;PF07653;PF12796;PF13426;PF13903
Group	GO:0071310	cellular response to organic substance	2	5.09	4.74e-06	3.05e-05	36|248|237|3527	PF00019;PF00041;PF00049;PF00076;PF00093;PF00098;PF00102;PF00130;PF00169;PF00179;PF00226;PF00240;PF00249;PF00341;PF00400;PF00452;PF00514;PF00583;PF00622;PF00640;PF00688;PF00757;PF00969;PF01030;PF01064;PF01179;PF01391;PF01909;PF03165;PF07525;PF07653;PF07679;PF07719;PF10409;PF10421;PF13855
Group	GO:0050817	coagulation	2	5.67	5.05e-06	3.21e-05	16|248|64|3527	PF00024;PF00027;PF00041;PF00093;PF00122;PF00130;PF00169;PF00341;PF00594;PF00618;PF00689;PF00690;PF00702;PF06920;PF07679;PF14429
Group	GO:0034762	regulation of transmembrane transport	2	5.47	6.49e-06	4.10e-05	18|248|80|3527	PF00019;PF00254;PF00341;PF00397;PF00514;PF00622;PF00625;PF00688;PF00757;PF00778;PF01030;PF01391;PF02210;PF07653;PF12796;PF13716;PF13855;PF13903
Group	GO:0031532	actin cytoskeleton reorganization	2	6.47	7.45e-06	4.67e-05	8|248|17|3527	PF00122;PF00130;PF00612;PF00640;PF00689;PF00690;PF00702;PF00780
Group	GO:0030163	protein catabolic process	2	5.26	7.64e-06	4.75e-05	22|248|113|3527	PF00082;PF00134;PF00179;PF00226;PF00240;PF00397;PF00400;PF00452;PF00622;PF00643;PF00789;PF02148;PF02214;PF02825;PF02845;PF03256;PF07707;PF09409;PF12895;PF13589;PF13646;PF13920
Group	GO:0009798	axis specification	2	5.65	7.89e-06	4.87e-05	14|248|52|3527	PF00057;PF00076;PF00130;PF00400;PF00612;PF00622;PF00651;PF00778;PF01064;PF03165;PF05033;PF06297;PF07525;PF13091
Group	GO:0051248	negative regulation of protein metabolic process	2	5.20	8.30e-06	5.04e-05	23|248|122|3527	PF00019;PF00041;PF00076;PF00098;PF00102;PF00134;PF00226;PF00240;PF00400;PF00452;PF00581;PF00688;PF00789;PF01335;PF01391;PF01585;PF02145;PF02148;PF05773;PF07525;PF12796;PF13716;PF13920
Group	GO:0000278	mitotic cell cycle	2	5.15	8.77e-06	5.28e-05	24|248|131|3527	PF00019;PF00130;PF00134;PF00179;PF00400;PF00452;PF00581;PF00688;PF00780;PF01336;PF01833;PF02037;PF02148;PF02177;PF07679;PF07728;PF08393;PF12348;PF12774;PF12775;PF12780;PF12895;PF12924;PF14324
Group	GO:0050878	regulation of body fluid levels	2	5.35	9.41e-06	5.58e-05	18|248|82|3527	PF00024;PF00027;PF00041;PF00093;PF00102;PF00122;PF00130;PF00169;PF00341;PF00594;PF00618;PF00689;PF00690;PF00702;PF01553;PF06920;PF07679;PF14429
Group	GO:0050776	regulation of immune response	2	5.11	1.19e-05	7.02e-05	22|248|116|3527	PF00041;PF00057;PF00090;PF00102;PF00130;PF00169;PF00179;PF00240;PF00388;PF00611;PF00625;PF00651;PF00969;PF01391;PF01476;PF04055;PF07534;PF07645;PF07679;PF08246;PF09279;PF13855
Group	GO:0036075	replacement ossification	2	6.22	1.26e-05	7.31e-05	8|248|18|3527	PF00019;PF00052;PF00053;PF00054;PF00057;PF00688;PF02210;PF07679
Group	GO:0002684	positive regulation of immune system process	2	5.02	1.59e-05	9.07e-05	22|248|118|3527	PF00041;PF00057;PF00090;PF00096;PF00102;PF00130;PF00169;PF00179;PF00240;PF00388;PF00611;PF00625;PF00651;PF00969;PF01391;PF01476;PF04055;PF05790;PF07534;PF07645;PF09279;PF13855
Group	GO:0032844	regulation of homeostatic process	2	5.23	1.74e-05	9.90e-05	16|248|70|3527	PF00019;PF00041;PF00057;PF00102;PF00179;PF00249;PF00254;PF00388;PF00452;PF00622;PF00688;PF00969;PF03226;PF09279;PF12796;PF13716
Group	GO:0016569	covalent chromatin modification	2	4.97	1.82e-05	1.03e-04	22|248|119|3527	PF00076;PF00130;PF00134;PF00179;PF00249;PF00254;PF00397;PF00400;PF00583;PF00622;PF01448;PF01753;PF02148;PF05033;PF06325;PF07719;PF11717;PF12796;PF13415;PF13831;PF13832;PF13857
Group	GO:0042176	regulation of protein catabolic process	2	5.49	1.85e-05	1.04e-04	12|248|42|3527	PF00240;PF00397;PF00400;PF00514;PF00778;PF00789;PF01335;PF02037;PF02148;PF07525;PF13920;PF14324
Group	GO:0032101	regulation of response to external stimulus	2	5.07	1.88e-05	1.04e-04	19|248|94|3527	PF00019;PF00027;PF00041;PF00130;PF00200;PF00341;PF00594;PF00625;PF00688;PF01391;PF01403;PF01421;PF01437;PF01462;PF01833;PF02210;PF07653;PF07679;PF13855
Group	GO:0044092	negative regulation of molecular function	2	4.87	1.94e-05	1.07e-04	25|248|146|3527	PF00041;PF00076;PF00102;PF00134;PF00169;PF00254;PF00397;PF00400;PF00452;PF00581;PF00594;PF00625;PF00688;PF01391;PF01585;PF02145;PF02148;PF02210;PF07258;PF07525;PF07653;PF09324;PF12796;PF13716;PF13920
Group	GO:0045786	negative regulation of cell cycle	2	5.30	2.01e-05	1.10e-04	14|248|56|3527	PF00019;PF00106;PF00134;PF00350;PF00397;PF00625;PF00640;PF00688;PF01477;PF02148;PF07645;PF07653;PF07679;PF10409
Group	GO:0001738	morphogenesis of a polarized epithelium	2	5.66	2.11e-05	1.13e-04	10|248|30|3527	PF00053;PF00130;PF00514;PF00612;PF00625;PF00651;PF01843;PF02210;PF02828;PF06297
Group	GO:0001568	blood vessel development	2	4.99	2.10e-05	1.13e-04	20|248|103|3527	PF00019;PF00090;PF00093;PF00102;PF00106;PF00169;PF00341;PF00618;PF00640;PF00688;PF01064;PF01403;PF01437;PF01833;PF02037;PF02210;PF07645;PF07679;PF12796;PF13716
Group	GO:0030111	regulation of Wnt receptor signaling pathway	2	5.22	2.49e-05	1.29e-04	14|248|57|3527	PF00019;PF00041;PF00057;PF00102;PF00400;PF00514;PF00612;PF00688;PF00778;PF01391;PF02825;PF07679;PF12796;PF13857
Group	GO:0030031	cell projection assembly	2	5.22	2.49e-05	1.29e-04	14|248|57|3527	PF00041;PF00102;PF00169;PF00341;PF00400;PF00581;PF00610;PF00612;PF00778;PF01833;PF02377;PF03133;PF03607;PF07719
Group	GO:0072507	divalent inorganic cation homeostasis	2	5.09	2.55e-05	1.31e-04	16|248|72|3527	PF00041;PF00102;PF00122;PF00130;PF00254;PF00388;PF00452;PF00622;PF00689;PF00690;PF00702;PF01699;PF02177;PF02931;PF09279;PF12924
Group	GO:0009416	response to light stimulus	2	4.84	2.75e-05	1.41e-04	22|248|122|3527	PF00057;PF00076;PF00098;PF00122;PF00134;PF00226;PF00249;PF00400;PF00452;PF00689;PF00690;PF00702;PF00989;PF02037;PF02177;PF02931;PF08447;PF12924;PF13426;PF13716;PF13855;PF13857
Group	GO:0010564	regulation of cell cycle process	2	4.75	3.58e-05	1.81e-04	22|248|124|3527	PF00019;PF00076;PF00130;PF00134;PF00240;PF00341;PF00397;PF00400;PF00452;PF00514;PF00640;PF00688;PF01336;PF01448;PF02037;PF02148;PF02185;PF04005;PF07679;PF12796;PF12895;PF14324
Group	GO:0051494	negative regulation of cytoskeleton organization	2	5.31	3.64e-05	1.83e-04	11|248|38|3527	PF00041;PF00241;PF00254;PF00400;PF00435;PF00514;PF00622;PF00643;PF07653;PF12348;PF12796
Group	GO:0009725	response to hormone stimulus	2	4.66	4.06e-05	2.00e-04	24|248|143|3527	PF00019;PF00041;PF00045;PF00049;PF00102;PF00130;PF00169;PF00249;PF00388;PF00413;PF00452;PF00514;PF00640;PF00688;PF00757;PF01030;PF01064;PF01391;PF02218;PF07525;PF07653;PF09279;PF10409;PF13855
Group	GO:0007548	sex differentiation	2	4.90	4.36e-05	2.14e-04	16|248|75|3527	PF00019;PF00041;PF00076;PF00096;PF00098;PF00125;PF00134;PF00400;PF00452;PF00651;PF00688;PF00989;PF01064;PF01421;PF01462;PF07679
Group	GO:0008285	negative regulation of cell proliferation	2	4.75	4.69e-05	2.28e-04	19|248|100|3527	PF00019;PF00102;PF00350;PF00514;PF00625;PF00688;PF00786;PF00969;PF01391;PF01753;PF02145;PF02709;PF03165;PF06297;PF07679;PF07719;PF10409;PF13716;PF13733
Group	GO:0051050	positive regulation of transport	2	4.71	5.77e-05	2.73e-04	18|248|93|3527	PF00019;PF00040;PF00049;PF00076;PF00169;PF00341;PF00397;PF00400;PF00452;PF00594;PF00688;PF00969;PF01391;PF02210;PF04144;PF12796;PF13091;PF13855
Group	GO:0072511	divalent inorganic cation transport	2	4.83	6.03e-05	2.83e-04	15|248|69|3527	PF00041;PF00102;PF00122;PF00254;PF00388;PF00622;PF00625;PF00689;PF00690;PF00702;PF01699;PF01833;PF02931;PF09279;PF12796
Group	GO:0080135	regulation of cellular response to stress	2	4.68	7.05e-05	3.29e-04	17|248|86|3527	PF00040;PF00041;PF00049;PF00169;PF00179;PF00397;PF00452;PF00625;PF00640;PF00778;PF00780;PF00786;PF01753;PF01843;PF02037;PF07653;PF13855
Group	GO:0042981	regulation of apoptotic process	2	4.32	7.10e-05	3.30e-04	33|248|236|3527	PF00019;PF00024;PF00041;PF00049;PF00082;PF00090;PF00130;PF00169;PF00240;PF00341;PF00397;PF00452;PF00514;PF00594;PF00640;PF00643;PF00688;PF00757;PF01030;PF01064;PF01335;PF01391;PF01585;PF02037;PF07653;PF07679;PF08246;PF10277;PF10409;PF12763;PF13716;PF13855;PF13920
Group	GO:0045165	cell fate commitment	2	4.60	7.17e-05	3.31e-04	19|248|103|3527	PF00019;PF00076;PF00096;PF00130;PF00200;PF00249;PF00435;PF00625;PF00651;PF00688;PF00989;PF01064;PF01465;PF02828;PF03165;PF07645;PF07653;PF07679;PF10409
Group	GO:0042391	regulation of membrane potential	2	4.71	7.24e-05	3.32e-04	16|248|78|3527	PF00041;PF00169;PF00200;PF00452;PF00612;PF00625;PF01421;PF02023;PF02210;PF02214;PF02931;PF07653;PF07679;PF08516;PF12796;PF13716
Group	GO:0030001	metal ion transport	2	4.49	7.58e-05	3.44e-04	22|248|130|3527	PF00027;PF00041;PF00102;PF00122;PF00153;PF00254;PF00388;PF00622;PF00625;PF00651;PF00689;PF00690;PF00702;PF01699;PF01833;PF02214;PF02225;PF02931;PF07707;PF09279;PF12796;PF13426
Group	GO:0045765	regulation of angiogenesis	2	4.90	7.97e-05	3.51e-04	12|248|48|3527	PF00041;PF00090;PF00093;PF00102;PF00130;PF00169;PF00341;PF00643;PF07645;PF08246;PF12947;PF13716
Group	GO:0007015	actin filament organization	2	4.76	8.26e-05	3.62e-04	14|248|63|3527	PF00241;PF00400;PF00611;PF00612;PF00625;PF01064;PF01417;PF02181;PF02214;PF06367;PF06371;PF07653;PF10409;PF12796
Group	GO:0007422	peripheral nervous system development	2	5.01	9.41e-05	4.08e-04	10|248|35|3527	PF00019;PF00041;PF00169;PF00200;PF00757;PF01030;PF01421;PF07679;PF08516;PF13716
Group	GO:0007219	Notch signaling pathway	2	5.01	9.41e-05	4.08e-04	10|248|35|3527	PF00096;PF00200;PF00400;PF01370;PF01417;PF01833;PF01843;PF02825;PF07645;PF12796
Group	GO:0032880	regulation of protein localization	2	4.59	9.98e-05	4.30e-04	16|248|80|3527	PF00019;PF00514;PF00622;PF00688;PF00757;PF00778;PF00969;PF01030;PF01391;PF02204;PF02210;PF04055;PF04144;PF12796;PF13716;PF13855
Group	GO:0008038	neuron recognition	2	5.22	1.04e-04	4.44e-04	8|248|23|3527	PF00041;PF00435;PF00651;PF01400;PF01437;PF02177;PF07679;PF12924
Group	GO:0060348	bone development	2	4.79	1.27e-04	5.27e-04	11|248|43|3527	PF00019;PF00052;PF00053;PF00054;PF00057;PF00622;PF00688;PF01391;PF02210;PF07645;PF07679
Group	GO:0012501	programmed cell death	2	4.28	1.31e-04	5.34e-04	23|248|144|3527	PF00027;PF00090;PF00102;PF00130;PF00240;PF00452;PF00514;PF00651;PF00757;PF00786;PF00989;PF01030;PF01335;PF02177;PF07653;PF08246;PF08447;PF10409;PF12874;PF12924;PF13716;PF13855;PF13920
Group	GO:0006357	regulation of transcription from RNA polymerase II promoter	2	4.22	1.34e-04	5.45e-04	26|248|173|3527	PF00019;PF00049;PF00400;PF00435;PF00514;PF00651;PF00688;PF00989;PF01833;PF02037;PF02177;PF02201;PF03165;PF04762;PF07500;PF07645;PF07679;PF08447;PF08711;PF12796;PF12924;PF13415;PF13716;PF13854;PF13857;PF13920
Group	GO:0050890	cognition	2	4.62	1.35e-04	5.48e-04	13|248|58|3527	PF00057;PF00122;PF00397;PF00689;PF00690;PF00702;PF01699;PF02177;PF02210;PF02931;PF07653;PF12924;PF13716
Group	GO:0008283	cell proliferation	2	4.25	1.46e-04	5.85e-04	23|248|145|3527	PF00019;PF00027;PF00041;PF00076;PF00096;PF00102;PF00130;PF00134;PF00249;PF00254;PF00341;PF00452;PF00625;PF00640;PF00688;PF01064;PF02148;PF03165;PF05485;PF07653;PF07679;PF10409;PF12874
Group	GO:0072657	protein localization to membrane	2	4.78	1.57e-04	6.27e-04	10|248|37|3527	PF00053;PF00054;PF00169;PF00611;PF00625;PF01391;PF02210;PF07653;PF07679;PF12796
Group	GO:0030705	cytoskeleton-dependent intracellular transport	2	4.60	1.97e-04	7.63e-04	11|248|45|3527	PF00169;PF00400;PF00435;PF00612;PF00989;PF01217;PF02177;PF07719;PF08447;PF12473;PF12924
Group	GO:0051051	negative regulation of transport	2	4.47	1.95e-04	7.63e-04	13|248|60|3527	PF00019;PF00130;PF00397;PF00400;PF00611;PF00622;PF00688;PF01064;PF01391;PF01833;PF04055;PF12796;PF13716
Group	GO:0001701	in utero embryonic development	2	4.48	2.22e-04	8.46e-04	12|248|53|3527	PF00169;PF00249;PF00341;PF00640;PF00757;PF00989;PF01030;PF01064;PF01417;PF03165;PF07679;PF08447
Group	GO:0030003	cellular cation homeostasis	2	4.18	2.30e-04	8.71e-04	19|248|112|3527	PF00041;PF00102;PF00122;PF00130;PF00254;PF00388;PF00400;PF00452;PF00622;PF00689;PF00690;PF00702;PF01496;PF01699;PF02177;PF02225;PF02931;PF09279;PF12924
Group	GO:2000027	regulation of organ morphogenesis	2	4.40	2.33e-04	8.75e-04	13|248|61|3527	PF00019;PF00400;PF00452;PF00514;PF00610;PF00640;PF00688;PF00778;PF01064;PF02377;PF03165;PF07679;PF12796
Group	GO:0030855	epithelial cell differentiation	2	4.35	2.33e-04	8.75e-04	14|248|69|3527	PF00019;PF00024;PF00041;PF00049;PF00102;PF00130;PF00514;PF00612;PF00640;PF00688;PF01064;PF03165;PF07645;PF07679
Group	GO:0031110	regulation of microtubule polymerization or depolymerization	2	4.69	2.43e-04	9.06e-04	9|248|32|3527	PF00025;PF00041;PF00254;PF00435;PF00514;PF00622;PF00643;PF12348;PF12796
Group	GO:0045926	negative regulation of growth	2	4.51	2.44e-04	9.06e-04	11|248|46|3527	PF00019;PF00226;PF00611;PF00622;PF00640;PF00643;PF00688;PF01403;PF01462;PF02210;PF10409
Group	GO:0040017	positive regulation of locomotion	2	4.40	2.68e-04	9.93e-04	12|248|54|3527	PF00019;PF00053;PF00055;PF00090;PF00093;PF00130;PF00169;PF00200;PF00341;PF00688;PF07679;PF08246
