Feature	TotalMutations	TotalLength	ExpectedMutFrequency	fc_m	p_m	adjp_m	H_m	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Frame_Shift_Del_out	Frame_Shift_Ins_out	Nonsense_Mutation_out
PS50902|FLAVODOXIN_LIKE_Flavodoxin-like_domain_profile.	31	7054	0.000523940220604532	0.535977165600275	0.999957795599304	1	0.971410559402855	2	2	1	0	25	1	0	2	2	1
PS50904|PRELI_MSF1_PRELI/MSF1_domain_profile.	31	7023	0.000521637676397169	0.538343005288957	0.999952113010651	1	0.960813883188636	4	0	0	0	26	1	0	4	0	1
PS50905|FERRITIN_LIKE_Ferritin-like_diiron_domain_profile.	44	1639	0.000121737740511884	3.27411381350452	3.44694989737033e-11	2.37494847928815e-08	0.896840329500496	2	1	0	0	39	2	0	2	1	2
PS50908|RWD_RWD_domain_profile.	37	11872	0.00088180015580054	0.38010001376875	0.999999999999164	1	0.971029874662268	1	1	0	0	32	3	0	3	1	4
PS50909|GAT_GAT_domain_profile.	24	6725	0.000499503541758645	0.435250222940229	0.999999172637111	1	0.946827646221703	0	0	0	0	22	2	0	2	0	6
PS50912|EAR_EAR_repeat_profile.	48	2414	0.000179301345695966	2.42506855780699	5.78446592434433e-08	3.9276523626298e-05	0.796852414990848	0	8	0	0	38	2	0	13	46	15
PS50915|CRYSTALLIN_BETA_GAMMA_Crystallins_beta_and_gamma_'Greek_key'_motif_profile.	134	4360	0.000323841701422705	3.74833465598803	2.67201661288979e-36	1.9372120443451e-33	0.936446358379882	8	9	1	0	107	9	0	21	18	22
PS50916|RABBD_Rab-binding_domain_profile.	18	6703	0.000497869478127613	0.327509072348915	0.999999997939802	1	0.982006425370969	0	1	0	0	15	2	0	0	1	2
PS50918|WWE_WWE_domain_profile.	34	7080	0.000525871386713934	0.585687167345123	0.999748720129973	1	0.901584799060116	2	1	0	0	31	0	0	5	2	4
PS50919|MIR_MIR_domain_profile.	61	5770	0.000428570325047937	1.28935963825574	0.0313603271798435	1	0.921184788986995	2	1	0	0	57	1	0	6	8	4
PS50920|SOLCAR_Solute_carrier_(Solcar)_repeat_profile.	479	95961	0.0071275627317028	0.608780590509767	1	1	0.960969060314717	18	9	3	0	425	24	0	51	21	65
PS50922|TLC_TLC_domain_profile.	137	14618	0.00108576100720117	1.1430169187828	0.0664821611722839	1	0.954244050898669	8	3	4	0	112	10	0	12	6	13
PS50923|SUSHI_Sushi/CCP/SCR_domain_profile.	494	46436	0.00344906267139099	1.2974546760962	1.49330944077359e-08	1.01545041972604e-05	0.920794114225212	27	21	2	0	405	39	0	107	148	164
PS50929|ABC_TM1F_ABC_transporter_integral_membrane_type-1_fused_domain_profile.	255	43202	0.00320885531762929	0.719873815703579	0.999999988040882	1	0.947538508816339	11	8	1	0	222	13	0	16	12	17
PS50933|CHRD_CHRD_domain_profile.	14	1752	0.000130130885525821	0.974572119716099	0.573721220354993	1	0.899379761589873	0	0	0	0	14	0	0	0	0	0
PS50934|SWIRM_SWIRM_domain_profile.	12	5765	0.000428198946949976	0.253864505574418	0.999999999749122	1	0.843932126754913	2	0	0	0	9	1	0	7	0	5
PS50935|SSB_Single-strand_binding_(SSB)_domain_profile.	6	1221	9.06905315222758e-05	0.599315673479328	0.933353352209715	1	0.969723899868247	0	0	0	0	6	0	0	0	0	0
PS50939|CYTOCHROME_B561_Cytochrome_b561_domain_profile.	34	9571	0.000710891955118511	0.433253071236388	0.999999994600898	1	0.95246939478041	3	1	0	0	29	1	0	4	3	1
PS50940|CHIT_BIND_II_Chitin-binding_type-2_domain_profile.	5	294	2.18370321601549e-05	2.07416223729665	0.0972019118557055	1	0.698970004336019	0	0	0	0	5	0	0	0	2	10
PS50942|ENTH_ENTH_domain_profile.	44	9548	0.000709183615867887	0.562031057848126	0.999990492221985	1	0.960894127422413	0	1	1	0	41	1	0	0	1	1
PS50943|HTH_CROC1_Cro/C1-type_HTH_domain_profile.	1	594	4.41197180378639e-05	0.205321110358659	0.992330679334405	1	0	0	0	0	0	1	0	0	0	0	0
PS50945|I_LWEQ_I/LWEQ_domain_profile.	2	888	6.59567501980188e-05	0.274686350344692	0.994299755400189	1	0	0	0	0	0	2	0	0	0	0	0
PS50946|UDENN_uDENN_domain_profile.	36	7999	0.000594130681119316	0.54889193948113	0.999974557512558	1	0.963029532638652	1	0	1	0	33	1	0	5	2	2
PS50947|DDENN_dDENN_domain_profile.	13	4248	0.00031552283202836	0.373232018406206	0.999992587696184	1	0.833669785262899	0	0	0	0	10	3	0	2	1	9
PS50948|PAN_PAN/Apple_domain_profile.	63	4848	0.000360088203783778	1.58488584815217	0.000400945557320542	0.261015557815673	0.916326021697995	3	3	0	0	52	3	2	10	5	3
PS50950|ZF_THAP_Zinc_finger_THAP-type_profile	27	6587	0.000489253506254899	0.49991497919116	0.999982068967281	1	0.988593751688987	2	0	0	1	23	1	0	2	0	1
PS50951|SARAH_SARAH_domain_profile.	23	4230	0.000314185870875698	0.663143501115838	0.985442325524836	1	0.870524640833741	1	0	0	0	21	1	0	6	1	7
PS50953|KID_KID_domain_profile.	3	1239	9.20274926749384e-05	0.295304454123591	0.997570258336697	1	0.792481250360578	0	0	0	0	3	0	0	1	0	0
PS50954|LEM_LEM_domain_profile.	4	968	7.18987997654079e-05	0.503969998153071	0.955785223530824	1	0.712414374216044	1	0	0	0	3	0	0	2	1	1
PS50955|LEM_LIKE_LEM-like_domain_profile.	1	473	3.51323680671879e-05	0.25784511533413	0.979315390792118	1	0	0	0	0	0	1	0	0	0	0	0
PS50957|JOSEPHIN_Josephin_domain_profile.	18	3916	0.000290863326323696	0.560595840642181	0.99737977411696	1	0.967480688782894	1	0	0	0	14	3	0	1	0	3
PS50958|SMB_2_Somatomedin_B_(SMB)_domain_profile.	30	2954	0.000219410180275842	1.23859925070795	0.142345476152237	1	0.962943756139475	1	0	0	0	27	2	0	1	0	8
PS50960|HTH_PSQ_Psq-type_HTH_domain_profile.	17	2764	0.000205297812553293	0.75012032286604	0.907279094824321	1	0.949970433542234	2	1	0	0	14	0	0	3	1	0
PS50961|HTH_LA_La-type_HTH_domain_profile.	33	5561	0.000413046720553134	0.723737530165515	0.978303222875576	1	0.845928195367494	6	1	1	0	21	4	0	12	10	7
PS50963|LINK_2_Link_domain_profile.	130	9883	0.000734065948431329	1.60425944975166	3.38384472377104e-07	0.000227394365437414	0.888386157668751	3	1	0	0	121	5	0	10	5	11
PS50966|ZF_SWIM_Zinc_finger_SWIM-type_profile.	12	1134	8.42285526177402e-05	1.29058983654014	0.226822670075696	1	0.854038888927788	1	0	0	0	10	1	0	10	5	5
PS50967|HRDC_HRDC_domain_profile.	2	640	4.75363965391126e-05	0.38112731110326	0.96713934737727	1	0.5	1	0	0	0	1	0	0	1	1	1
PS50968|BIOTINYL_LIPOYL_Biotinyl/lipoyl_domain_profile.	18	4580	0.000340182337733025	0.479321683832921	0.999857152929636	1	0.911440837920439	5	1	0	1	11	0	0	6	4	0
PS50969|FCP1_FCP1_homology_domain_profile.	36	10993	0.000816511886178852	0.39939840115615	0.999999999970862	1	0.947434187409973	1	0	2	0	30	3	0	2	0	7
PS50970|HCY_Homocysteine-binding_domain_profile.	33	7073	0.000525351457376787	0.569023668210155	0.999858355660017	1	0.921987747792992	1	1	0	0	30	1	0	1	1	2
PS50972|PTERIN_BINDING_Pterin-binding_domain_profile.	2	1551	0.000115201485987756	0.157267233466207	0.999958886826271	1	0.5	0	1	0	0	1	0	0	0	2	2
PS50975|ATP_GRASP_ATP-grasp_fold_profile.	65	12479	0.000926885456893104	0.635263087663099	0.999968078714049	1	0.941063681264435	3	1	0	0	56	5	0	4	3	7
PS50979|BC_Biotin_carboxylation_domain_profile.	37	10835	0.000804776338283259	0.416478759895026	0.99999999983727	1	0.926435595718681	1	1	0	0	32	3	0	2	3	4
PS50980|COA_CT_NTER_Acetyl-coenzyme_A_carboxyltransferase_domain_N-terminal_region_profile.	24	4741	0.000352140712487395	0.617392480336013	0.995784122181011	1	0.919649400496748	2	2	0	0	20	0	0	2	2	0
PS50982|MBD_Methyl-CpG-binding_domain_(MBD)_profile.	12	4564	0.000338993927819547	0.320668026870403	0.999999606720115	1	0.988109091574121	1	0	0	0	11	0	0	1	0	0
PS50984|TRUD_TRUD_domain_profile.	15	2659	0.000197498872496095	0.68800718063018	0.948239173539456	1	0.889799571075737	2	1	1	0	10	1	0	3	1	4
PS50986|MANSC_MANSC_domain_profile.	10	3389	0.00025172007479852	0.359872350407327	0.99996638214527	1	0.939794000867204	2	0	0	0	8	0	0	2	1	0
PS50988|TROVE_TROVE_domain_profile.	30	6773	0.000503068771499078	0.540207025925188	0.999932172558677	1	0.920495721617783	1	1	0	0	26	2	0	1	1	3
PS50989|COA_CT_CTER_Acetyl-coenzyme_A_carboxyltransferase_domain_C-terminal_region_profile.	22	8019	0.000595616193511163	0.334597365028925	0.999999999882168	1	0.908738195417372	0	1	0	0	19	2	0	2	3	2
PS50991|PYR_CT_Pyruvate_carboxyltransferase_domain.	16	4806	0.000356968627760899	0.406028263181168	0.999992051051863	1	0.641264980231799	0	0	0	0	16	0	0	1	0	0
PS50993|NIDOGEN_G2_Nidogen_G2_beta-barrel_domain_profile.	7	1366	0.000101460496363169	0.624981827870646	0.929261600776629	1	0.712726390678055	0	0	0	0	7	0	0	0	2	7
PS50994|INTEGRASE_Integrase_catalytic_domain_profile.	17	3418	0.000253874067766699	0.606592326624264	0.989983620704457	1	0.858039416112547	1	0	1	0	14	1	0	3	1	3
PS50998|GLA_2_Gla_domain_profile.	22	2358	0.000175141910998793	1.13788645893425	0.301094911825345	1	0.973885314990036	0	0	0	0	20	2	0	0	0	3
PS51004|SEMA_Sema_domain_profile.	483	95554	0.0070973325545287	0.616479029701738	1	1	0.936392822547503	16	16	6	0	419	26	0	16	16	27
PS51006|PABS_2_Polyamine_biosynthesis_(PABS)_domain_profile.	15	5225	0.000388090112370099	0.35012652503266	0.999999709336714	1	0.946287461288959	1	0	0	0	12	2	0	1	0	2
PS51011|ARID_ARID_domain_profile.	34	8249	0.000612699586017407	0.502687009916774	0.999997705658758	1	0.905668991998738	5	0	0	0	28	1	0	16	3	3
PS51013|PANNEXIN_Pannexin_family_profile.	54	2611	0.000193933642755661	2.52235922476612	2.51108983044903e-09	1.71507435419669e-06	0.9491029076029	0	0	1	0	50	3	0	0	0	4
PS51015|YDG_YDG_domain_profile.	1	1383	0.000102723181896239	0.088185639590053	0.999988115758016	1	0	0	0	0	0	1	0	0	2	0	1
PS51016|MYTH4_MyTH4_domain_profile.	9	3790	0.000281504598255058	0.289616531920156	0.99999908748288	1	0.908493518999289	1	0	0	0	8	0	0	1	0	2
PS51020|SPONDIN_Spondin_domain_profile.	17	2090	0.00015523604494804	0.992025154259204	0.545373618619546	1	0.91937552366406	1	0	0	0	16	0	0	1	0	0
PS51021|BAR_BAR_domain_profile.	132	22550	0.0016749152218078	0.713916524212936	0.999982116617082	1	0.949170759627982	11	3	0	0	109	9	0	11	3	12
PS51022|L27_L27_domain_profile.	25	7990	0.000593462200542984	0.381604316498884	0.999999996561629	1	0.920481742092502	0	0	0	0	24	1	0	2	0	7
PS51024|ZF_FCS_Zinc_finger_FCS-type_profile.	8	969	7.19730753850002e-05	1.00689981055144	0.53936594837711	1	0.916666666666667	0	0	1	0	7	0	0	0	1	1
PS51025|PWI_PWI_domain_profile.	5	2035	0.00015115088587046	0.299657836739664	0.999764302534851	1	0.960964047443681	0	0	0	0	5	0	0	0	0	0
PS51030|NUCLEAR_REC_DBD_2_Nuclear_hormone_receptors_DNA-binding_domain_profile.	173	22727	0.00168806200647565	0.928376289993245	0.8451439338957	1	0.951448146744432	7	3	0	0	151	12	0	25	8	20
PS51034|ZP_2_ZP_domain_profile.	161	7395	0.000549268206885528	2.65526424179039	9.70841747121565e-27	6.93181007444797e-24	0.889584895679276	2	2	0	0	147	10	0	3	3	18
PS51035|BAG_BAG_domain_profile.	20	6524	0.00048457414222058	0.373883321744461	0.999999949559417	1	0.824678351246621	3	3	0	0	11	3	0	6	3	7
PS51036|ZF_A20_Zinc_finger_A20-type_profile.	7	1122	8.33372451826319e-05	0.760895879564441	0.81081903856992	1	0.935784974019201	1	0	0	0	5	1	0	2	1	3
PS51037|YEATS_YEATS_domain_profile.	16	2354	0.000174844808520424	0.828959996962061	0.804206236076847	1	0.984935756389476	0	0	0	0	14	2	0	0	0	3
PS51038|BAH_BAH_domain_profile.	13	4671	0.00034694141911593	0.339432587066916	0.999999308342614	1	0.934515483099356	0	1	0	0	12	0	0	0	1	0
PS51039|ZF_AN1_Zinc_finger_AN1-type_profile.	8	1984	0.000147362829271249	0.49177717561711	0.991491956551785	1	0.72416951647207	0	0	0	0	8	0	0	1	0	3
PS51041|EMI_EMI_domain_profile.	54	7307	0.0005427319523614	0.901311062797911	0.794522964694989	1	0.966903872873612	5	0	0	0	47	2	0	7	1	2
PS51042|CUT_CUT_domain_profile.	36	2583	0.000191853925407075	1.69980124812604	0.00206950566587693	1	0.840630694718168	2	1	0	0	32	1	0	2	4	7
PS51043|DDHD_DDHD_domain_profile.	2	1391	0.000103317386852978	0.175356922434282	0.999861920272365	1	0	0	0	0	0	2	0	0	0	0	1
PS51044|ZF_SP_RING_Zinc_finger_SP-RING-type_profile.	17	3279	0.00024354975664336	0.632306365477809	0.98316238144838	1	0.813345010140466	0	1	0	0	14	2	0	8	7	3
PS51048|SGS_SGS_domain_profile.	7	1826	0.000135627281375656	0.467538432021524	0.992234598657767	1	1	1	0	0	0	6	0	0	1	0	1
PS51049|KASH_KASH_domain_profile.	2	917	6.81107431661973e-05	0.265999431958655	0.995377094988558	1	0.630929753571458	0	0	0	0	2	0	0	1	0	0
PS51050|ZF_CW_Zinc_finger_CW-type_profile.	13	1166	8.66053724446959e-05	1.35976810822432	0.168706350249103	1	0.795301703802939	0	0	0	0	12	1	0	1	8	10
PS51051|DSL_DSL_domain_profile.	4	748	5.55581634550879e-05	0.652196468198092	0.860292998320604	1	0.861353116146786	0	0	0	0	3	1	0	0	0	4
PS51053|SERTA_SERTA_domain_profile.	15	703	5.22157605734316e-05	2.60229174010761	0.000950631755480202	0.61315748228473	0.964184356582705	0	0	0	0	14	1	0	0	1	1
PS51054|ORANGE_Orange_domain_profile.	11	2546	0.000189105727482158	0.526931710559103	0.993304799275949	1	0.885469284071025	1	0	0	0	6	4	0	4	1	7
PS51055|ITAM_1_ITAM_motif_mammalian_type_profile.	12	1646	0.00012225766984903	0.889142694189866	0.695201693394114	1	0.897813811433987	1	0	0	0	8	3	0	4	1	4
PS51057|PAIRED_2_Paired_domain_profile.	64	2646	0.000196533289441394	2.94991962637746	1.49046727710731e-13	1.03885569214379e-10	0.95581573285182	4	4	1	0	53	2	0	4	4	2
PS51058|ZF_CXXC_Zinc_finger_CXXC-type_profile.	15	2828	0.000210051452207204	0.646892182919254	0.971408259552179	1	0.935267262524496	1	0	1	0	12	1	0	13	0	1
PS51059|PARP_CATALYTIC_PARP_catalytic_domain_profile.	58	13056	0.000969742489397898	0.541798628529144	0.999999919945821	1	0.950956174464975	0	0	0	0	51	7	0	4	0	10
PS51060|PARP_ALPHA_HD_PARP_alpha-helical_domain_profile.	7	2585	0.00019200247664626	0.330261190279034	0.999892953249868	1	0.975503759006109	0	0	0	0	7	0	0	0	0	0
PS51061|R3H_R3H_domain_profile.	6	3094	0.000229808767018773	0.236510807148759	0.999998965767138	1	0.826165047177116	1	0	0	0	5	0	0	1	0	1
PS51062|RUNT_Runt_domain_profile.	39	3632	0.000269769050359464	1.30960045224909	0.0596583834352842	1	0.704553133178671	2	9	0	0	24	4	0	7	10	4
PS51064|IRS_PTB_IRS-type_PTB_domain_profile.	62	7157	0.000531590609422546	1.05652729527577	0.349533909065569	1	0.936774812343797	4	1	0	0	57	0	0	7	1	1
PS51065|NHR_Neuralized_homology_repeat_(NHR)_domain_profile.	25	4734	0.000351620783150249	0.644068121847504	0.992617443395878	1	0.891520789792186	1	0	0	0	23	1	0	2	2	1
PS51066|ZF_FPG_2_Zinc_finger_FPG-type_profile.	2	464	3.44638874908567e-05	0.525692842901049	0.893006550850886	1	0.5	1	0	0	0	1	0	0	2	0	1
PS51068|FPG_CAT_Formamidopyrimidine-DNA_glycosylase_catalytic_domain_profile.	17	3119	0.000231665657508582	0.664742729208636	0.970267628694964	1	0.976084839500771	1	0	0	0	15	1	0	1	0	1
PS51070|SHD_Stonin_homology_domain_(SHD)_profile.	21	1548	0.000114978659128979	1.65450615672733	0.0200124150781605	1	0.94221898768704	0	0	0	0	19	2	0	2	0	4
PS51072|MHD_Mu_homology_domain_(MHD)_profile.	115	28171	0.00209241847953647	0.49786961941713	1	1	0.941848821077763	4	1	0	0	98	12	0	9	3	19
PS51073|RPEL_RPEL_repeat_profile.	15	3825	0.00028410424494079	0.478277410011934	0.999575188074102	1	0.816297734834249	0	0	0	0	15	0	0	17	45	10
PS51074|ZF_DPH_Zinc_finger_DPH-type_profile.	0	1221	9.06905315222758e-05	0	1	1	NA	0	0	0	0	0	0	0	1	0	1
PS51075|MH1_MAD_homology_domain_1_(MH1)_profile.	35	9226	0.000685266866359146	0.462673518789997	0.999999936388289	1	0.917177650262818	4	0	0	0	26	5	0	4	0	5
PS51076|MH2_MAD_homology_domain_2_(MH2)_profile.	93	16086	0.00119479761676276	0.705106849336878	0.999848790794753	1	0.857144032906413	2	1	0	0	84	6	0	9	4	24
PS51079|MBT_MBT_repeat_profile.	118	24405	0.00181269649615163	0.589689295933584	0.999999999872733	1	0.950275080758285	3	4	0	0	106	5	0	5	8	15
PS51080|CTF_NFI_2_CTF/NF-I_DNA-binding_domain_profile.	19	7487	0.000556101563888026	0.309503679912892	0.999999999927291	1	0.949832269412063	2	1	1	0	13	2	0	2	1	2
PS51081|ZF_SIAH_Zinc_finger_SIAH-type_profile.	9	1320	9.80438178619198e-05	0.831550496952568	0.751945873710064	1	0.852077191912011	0	0	0	0	9	0	0	1	0	3
PS51082|WH2_WH2_domain_profile.	65	1504	0.000111710531866915	5.27090962164083	5.35722131014176e-26	3.81969879413107e-23	0.701732737906116	2	1	0	0	62	0	0	11	2	8
PS51083|ZF_HIT_Zinc_finger_HIT-type_profile.	3	1033	7.67267150389115e-05	0.354193822516099	0.990495105377543	1	0.459147917027245	0	0	0	0	3	0	0	2	0	2
PS51084|HIT_2_HIT_domain_profile.	15	5929	0.000440380148563123	0.308553060093717	0.999999994966197	1	0.94769564233577	0	0	2	0	12	1	0	1	0	2
PS51085|2FE2S_FER_2_2Fe-2S_ferredoxin-type_iron-sulfur_binding_domain_profile.	31	2529	0.000187843041949087	1.49497150104561	0.0208360535643673	1	0.935713927467557	0	1	0	0	26	4	0	1	1	4
PS51087|APAG_ApaG_domain_profile.	7	2805	0.00020834311295658	0.304358351825776	0.999971983279186	1	0.898226517969136	1	0	0	0	6	0	0	2	1	0
PS51088|TEA_2_TEA_domain_profile.	4	2144	0.000159246928406027	0.227538693195976	0.999975009997791	1	1	0	0	0	0	4	0	0	0	0	0
PS51089|HP_Headpiece_(HP)_domain_profile.	3	2033	0.000151002334631275	0.179971578287816	0.999990984574308	1	0.682606194485985	0	0	0	0	3	0	0	3	5	0
PS51090|CORTACTIN_Cortactin_repeat_profile.	19	3882	0.000288337955257555	0.596922733515668	0.994355163331963	1	0.961533793595544	0	0	1	0	17	1	0	0	0	16
PS51091|FN1_2_Fibronectin_type-I_domain_profile.	11	540	4.01088345798763e-05	2.48438543533977	0.00594615812131111	1	0.88972137527189	1	0	0	0	9	1	0	3	0	1
PS51092|FN2_2_Fibronectin_type-II_collagen-binding_domain_profile.	52	3301	0.000245183820274392	1.92122340404673	1.33709411422357e-05	0.00882482115387559	0.869128253244611	1	0	0	0	49	2	0	2	1	6
PS51110|SAP_A_Saposin_A-type_domain_profile.	5	944	7.01161848951912e-05	0.645978493395356	0.884504124618167	1	0.640642698295787	0	0	0	0	4	1	0	2	0	3
PS51111|REJ_REJ_domain_profile.	20	610	4.53081279513417e-05	3.99871277223093	3.46581474126661e-07	0.000232556169138989	0.957735598419171	0	0	0	0	18	2	0	0	0	2
PS51112|AMMECR1_AMMECR1_domain_profile.	19	2254	0.000167417246561187	1.02806302196443	0.482717304136459	1	0.961533793595544	1	1	0	0	17	0	0	1	1	0
PS51113|ZF_BTK_Zinc_finger_Btk-type_profile.	11	900	6.68480576331272e-05	1.49063126120386	0.127615291289191	1	0.859661049197707	1	0	0	0	9	1	0	2	0	2
PS51114|FBA_F-box-associated_(FBA)_domain_profile.	55	3934	0.000292200287476358	1.7050942235428	0.000166276797593623	0.108745025626229	0.955238442649862	2	5	0	0	43	5	0	3	5	5
PS51115|LAMININ_IVA_Laminin_IV_type_A_domain_profile.	10	1680	0.000124783040915171	0.725956783053829	0.879524318662174	1	0.946411928215015	0	0	0	0	10	0	0	0	0	1
PS51117|LAMININ_NTER_Laminin_N-terminal_domain_profile.	166	14697	0.00109162878114897	1.37752485308602	4.9417760869526e-05	0.0324674688912786	0.893729328249801	9	5	0	0	140	12	0	13	5	14
PS51119|TAFH_TAFH/NHR1_domain_profile.	29	2282	0.000169496963909774	1.54989546320695	0.016362253512332	1	0.939716774808382	1	0	1	1	23	3	0	1	0	3
PS51120|LDLRB_LDL-receptor_class_B_(LDLRB)_repeat_profile.	49	6885	0.000511387640893423	0.867984929280918	0.855964443981164	1	0.924591359120665	2	1	0	0	43	3	0	10	2	4
PS51122|CALPONIN_2_Calponin-like_repeat_profile.	19	2439	0.000181158236185775	0.950083661954827	0.618444687351051	1	0.915463987890756	4	0	0	0	15	0	0	8	5	6
PS51125|NHL_NHL_repeat_profile.	21	2009	0.000149219719761058	1.27485093609453	0.159779734245905	1	0.865717543968779	0	1	0	0	20	0	0	5	7	9
PS51126|DILUTE_Dilute_domain_profile.	13	2676	0.000198761558029165	0.592484908142587	0.984447636006445	1	0.919036886109273	0	0	0	0	11	2	0	1	0	3
PS51132|OLF_Olfactomedin-like_domain_profile.	178	21600	0.00160435338319505	1.00504683520563	0.483208328384036	1	0.91817492730836	6	10	1	0	149	12	0	7	13	13
PS51133|ZF_TFIIS_2_Zinc_finger_TFIIS-type_profile.	12	2222	0.000165040426734232	0.658653858972331	0.950271933873813	1	1	2	0	0	0	9	1	0	3	0	4
PS51134|ZF_TFIIB_Zinc_finger_TFIIB-type_profile.	2	217	1.61178094515429e-05	1.12406211569625	0.530966001391819	1	0	0	0	0	0	2	0	0	0	0	0
PS51135|CIDE_N_CIDE-N_domain_profile.	15	2851	0.000211759791457828	0.641673480636846	0.973710259237593	1	0.975176744093026	2	2	0	0	10	1	0	2	2	1
PS51136|WAC_WAC_domain_profile.	11	1166	8.66053724446959e-05	1.15057301465135	0.362146768129807	1	0.859661049197707	2	1	0	0	8	0	0	2	1	0
PS51138|ENT_EMSY_N-terminal_(ENT)_domain_profile.	1	486	3.60979511218887e-05	0.250948023771694	0.981406827716573	1	0	0	0	0	0	1	0	0	0	0	0
PS51139|GTF2I_GTF2I-like_repeat_profile.	19	10599	0.000787247292059461	0.218629498208116	1	1	0.912162852512958	2	0	0	0	16	1	0	4	0	5
PS51140|CUE_CUE_domain_profile.	17	4827	0.000358528415772339	0.429528189849127	0.999981679243966	1	0.923798083243913	0	0	0	0	16	1	0	4	2	3
PS51143|MT_A70_MT-A70-like_family_profile.	20	4548	0.000337805517906069	0.536326910963251	0.999261047547512	1	0.958383223292329	1	0	0	0	17	2	0	1	0	2
PS51144|ALPHA_CA_2_Alpha-carbonic_anhydrases_profile.	186	12320	0.000915075633377918	1.84129038610926	2.40638597801946e-14	1.6820637986356e-11	0.957537514880988	7	6	0	0	163	9	1	7	6	11
PS51145|ZU5_ZU5_domain_profile.	25	3522	0.000261598732204304	0.865706555600818	0.789540341442714	1	0.861411495473122	1	3	0	0	20	1	0	1	3	4
PS51147|PFTA_Protein_prenyltransferases_alpha_subunit_repeat_profile.	17	4840	0.000359493998827039	0.428374498430111	0.999982835567331	1	0.933624829235734	1	0	0	0	15	1	0	7	0	3
PS51148|AXH_AXH_domain_profile.	4	2112	0.000156870108579072	0.230986249153491	0.99996886029917	1	0.861353116146786	0	0	0	0	4	0	0	1	0	1
PS51151|NAC_AB_NAC_A/B_domain_profile.	9	2860	0.00021242827203416	0.383792537055031	0.999781286437238	1	0.887346954847329	0	1	0	0	8	0	0	0	1	2
PS51152|NFYA_HAP2_2_NF-YA/HAP2_family_profile.	1	660	4.90219089309599e-05	0.184788999322793	0.995536000634604	1	0	0	0	0	0	0	1	0	0	0	1
PS51154|MACRO_Macro_domain_profile.	45	12777	0.000949019591531629	0.429540054777095	0.999999999984482	1	0.951444104875823	3	0	0	0	40	2	0	7	0	5
PS51156|ELM2_ELM2_domain_profile.	29	6581	0.000488807852537344	0.537435260148648	0.999924104857826	1	0.9574110001806	1	0	0	0	27	1	0	2	1	4
PS51157|ZF_UBR_Zinc_finger_UBR-type_profile.	8	923	6.85563968837515e-05	1.05708116622356	0.48530306331074	1	1	0	0	0	0	8	0	0	0	0	0
PS51158|ALPHA_KINASE_Alpha-type_protein_kinase_domain_profile.	30	4987	0.000370412514907117	0.733671984477902	0.967706229459023	1	0.953664574689182	2	0	0	0	23	5	0	2	1	5
PS51159|CBM21_CBM21_(carbohydrate_binding_type-21)_domain_profile.	40	2796	0.000207674632380248	1.74478883480749	0.00076876504509163	0.497390984174285	0.909915423349956	2	2	0	0	31	5	0	4	2	8
PS51160|ACYLPHOSPHATASE_3_Acylphosphatase-like_domain_profile.	6	990	7.35328633964399e-05	0.739155997291171	0.819290153453683	1	0.871049064255153	1	0	0	0	5	0	0	1	0	1
PS51161|ATP_CONE_ATP-cone_domain_profile.	3	1001	7.43498952119559e-05	0.365516701957173	0.988311054951809	1	0.91829583405449	0	0	0	0	3	0	0	0	0	0
PS51162|THYROGLOBULIN_1_2_Thyroglobulin_type-1_domain_profile.	64	6257	0.000464742551789418	1.24748079453329	0.0480437423587364	1	0.910362204513991	1	3	0	0	58	2	0	5	4	10
PS51165|THUMP_THUMP_domain_profile.	10	3652	0.000271254562751312	0.333956022872517	0.999992603679182	1	0.921765686430401	2	1	0	0	7	0	0	3	1	2
PS51166|CBM20_CBM20_(carbohydrate_binding_type-20)_domain_profile.	9	2244	0.000166674490365264	0.489147351148569	0.994436829859108	1	0.970835762725816	0	0	0	0	9	0	0	0	0	0
PS51179|POU_3_POU-specific_(POUs)_domain_profile.	53	3593	0.000266872301195362	1.79903122635995	5.96515329047319e-05	0.0391314055855041	0.929363414173099	3	0	0	0	47	3	0	10	2	6
PS51180|BRO1_BRO1_domain_profile.	56	13637	0.00101289662438106	0.500828731757016	0.999999998077137	1	0.940669971592592	2	0	0	0	52	2	0	2	0	2
PS51181|PPASE_TENSIN_Phosphatase_tensin-type_domain_profile.	180	3895	0.000289303538312256	5.6361830858916	4.36703489170945e-73	3.1879354709479e-70	0.849978196085918	20	9	3	0	123	25	0	26	10	29
PS51182|C2_TENSIN_C2_tensin-type_domain_profile.	114	2276	0.000169051310192219	6.10875409009092	2.73805093749738e-50	1.99603913343559e-47	0.862331802142334	17	9	3	0	69	16	0	43	19	42
PS51183|JMJN_JmjN_domain_profile.	6	2606	0.000193562264657699	0.280799860828189	0.99997499612985	1	0.920782221161602	1	0	0	0	5	0	0	2	2	0
PS51184|JMJC_JmjC_domain_profile.	99	23161	0.00172029762537873	0.521312258354617	0.999999999999862	1	0.935051251739348	7	7	0	0	79	6	0	12	7	16
PS51185|WHEP_TRS_2_WHEP-TRS_domain_profile.	5	1064	7.90292592462748e-05	0.573123776095128	0.934991743321608	1	0.960964047443681	0	0	0	0	5	0	0	0	0	0
